ds_anon_user_id,module,meantimeToQuiz,nsessions,ndays,npages,nactivities,timeInModule,endToQuiz,quizGrade,pretestGrade
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,5,2387.156699,9,6,45,25,2777.65,5595.041667,6,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,6,3005.181201,7,6,37,76,5721.95,8033.266667,9,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,7,3447.417787,5,3,39,73,696.5666667,5035.791667,8,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,8,2374.60173,6,6,34,31,7199.666667,8667.083333,7,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,9,683.7820402,4,3,12,25,4385.7,4.716666667,10,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,10,1971.302796,5,3,18,56,5753.716667,8.4,9,8
Stu_35e6d54f51c0bcd53d0ebb80c73c3b08,11,1810.275658,3,2,8,9,7623.8,1491.166667,8,8
Stu_366e246c11c740628f8bdbc0bfab4176,1,1953.287451,11,5,79,79,5876.85,10.96666667,9,9
Stu_366e246c11c740628f8bdbc0bfab4176,2,1154.163308,5,3,38,74,3386.5,0.683333333,10,9
Stu_366e246c11c740628f8bdbc0bfab4176,3,2895.712187,9,5,55,58,10847.35,1.3,6,9
Stu_366e246c11c740628f8bdbc0bfab4176,4,1121.363068,15,3,42,54,4935.233333,15.73333333,6,9
Stu_366e246c11c740628f8bdbc0bfab4176,5,687.2890244,5,3,33,26,4316.116667,12.55,7,9
Stu_366e246c11c740628f8bdbc0bfab4176,6,1296.431572,13,4,52,12,6949.233333,8.5,10,9
Stu_366e246c11c740628f8bdbc0bfab4176,7,60.69212963,1,1,36,0,194.0833333,3.916666667,8,9
Stu_366e246c11c740628f8bdbc0bfab4176,8,144.8761905,3,1,21,0,286.9,1,9,9
Stu_366e246c11c740628f8bdbc0bfab4176,9,104.4293981,2,1,19,27,399.4333333,10.48333333,9,9
Stu_366e246c11c740628f8bdbc0bfab4176,10,417.8760606,3,2,19,38,1394.466667,3.75,7,9
Stu_366e246c11c740628f8bdbc0bfab4176,11,1544.895175,1,1,4,9,59.73333333,1525.233333,10,9
Stu_36f10e2d715d7632de57937281115073,1,480.3920671,5,3,27,69,6825.683333,4.133333333,6,12
Stu_36f10e2d715d7632de57937281115073,2,72.60494624,1,1,7,24,104.95,7.65,9,12
Stu_36f10e2d715d7632de57937281115073,3,28.92873303,2,1,27,24,249.15,0.583333333,8,12
Stu_36f10e2d715d7632de57937281115073,4,25.09824281,1,1,9,61,39.23333333,3.816666667,9,12
Stu_36f10e2d715d7632de57937281115073,5,23.76761905,1,1,12,6,52.15,2.366666667,8,12
Stu_36f10e2d715d7632de57937281115073,6,439.1791667,2,2,15,5,14.95,10921.68333,7,12
Stu_36f10e2d715d7632de57937281115073,7,12.63888889,1,1,27,4,25.15,1.916666667,7,12
Stu_36f10e2d715d7632de57937281115073,8,2.780952381,1,1,7,0,6.916666667,0.816666667,9,12
Stu_36f10e2d715d7632de57937281115073,9,8.422222222,1,1,6,0,15.7,1.816666667,9,12
Stu_36f10e2d715d7632de57937281115073,10,11.88939394,1,1,11,0,17.08333333,2.733333333,9,12
Stu_36f10e2d715d7632de57937281115073,11,15.79444444,1,1,3,0,3.733333333,14.23333333,9,12
Stu_37435548620f39fcb7284c2f4b94bd51,1,9821.89359,2,1,6,1,186.7833333,9751.75,7,11
Stu_37435548620f39fcb7284c2f4b94bd51,3,1566.241803,1,1,6,5,113.2166667,1549.166667,7,11
Stu_37435548620f39fcb7284c2f4b94bd51,4,288.5247296,3,2,36,63,1144.766667,4.216666667,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,5,834.8963015,8,3,130,29,1150.833333,7.25,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,6,2691.70569,10,5,66,80,4464.541667,6166.608333,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,7,2502.332774,8,6,64,71,8842.933333,11.95,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,8,1647.571673,7,3,44,39,2165.95,606.2333333,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,9,2497.118012,8,4,39,37,2095.066667,5665.483333,10,11
Stu_37435548620f39fcb7284c2f4b94bd51,10,2231.841386,12,3,50,56,4750.283333,0.45,9,11
Stu_37435548620f39fcb7284c2f4b94bd51,11,712.3700803,3,2,8,9,1403.1,647.3666667,10,11
Stu_375016b0b11e07838bcc719ef8b25ce7,8,7384.223164,2,2,7,8,1363,6967.683333,10,18
Stu_375016b0b11e07838bcc719ef8b25ce7,9,6982.322222,1,1,3,0,1,6981.85,8,18
Stu_385079fc3e18c798d3089b01097246b5,1,2652.102874,8,4,37,41,4503.866667,8.683333333,9,12
Stu_385079fc3e18c798d3089b01097246b5,2,784.8720363,6,4,68,25,4959.983333,6.683333333,10,12
Stu_385079fc3e18c798d3089b01097246b5,3,59359.21917,14,8,66,44,17619.56667,50464.65,9,12
Stu_385079fc3e18c798d3089b01097246b5,4,69.35185185,1,1,9,0,0.9,68.86666667,7,12
Stu_385079fc3e18c798d3089b01097246b5,5,2681.122756,8,5,54,28,2093.933333,663.4388889,9,12
Stu_385079fc3e18c798d3089b01097246b5,6,12650.87059,5,5,24,23,8906.875,25708.85833,8,12
Stu_385079fc3e18c798d3089b01097246b5,7,26797.34737,3,3,7,10,699.2,22247.60833,6,12
Stu_385079fc3e18c798d3089b01097246b5,8,2311.928153,10,5,40,34,1255.944444,4244.222222,8,12
Stu_385079fc3e18c798d3089b01097246b5,9,2066.119966,4,3,25,37,2052.091667,2060.133333,8,12
Stu_385079fc3e18c798d3089b01097246b5,10,577.5339312,4,3,16,41,2355.35,13.96666667,9,12
Stu_385079fc3e18c798d3089b01097246b5,11,1307.991987,1,1,4,7,43.68333333,1291.216667,10,12
Stu_38f774ea530a07c77f310323fed1047d,1,6271.465408,7,5,48,45,10064.51667,1304.816667,9,6
Stu_38f774ea530a07c77f310323fed1047d,2,3198.768824,8,4,35,74,4396.05,1293.45,9,6
Stu_38f774ea530a07c77f310323fed1047d,3,16584.59728,10,6,52,65,14239.86667,6981.15,5,6
Stu_38f774ea530a07c77f310323fed1047d,4,2648.150104,4,2,13,63,3258.233333,811.3333333,7,6
Stu_38f774ea530a07c77f310323fed1047d,5,3435.964063,6,5,21,29,7088.583333,117.9,10,6
Stu_38f774ea530a07c77f310323fed1047d,6,3062.316357,6,5,27,80,6154.966667,666.9166667,10,6
Stu_38f774ea530a07c77f310323fed1047d,7,4139.992062,7,5,33,74,7479.183333,51.11666667,9,6
Stu_38f774ea530a07c77f310323fed1047d,8,2375.987778,5,3,15,25,4042.75,17.25,10,6
Stu_38f774ea530a07c77f310323fed1047d,9,1414.671839,3,2,20,2,3089.516667,0.716666667,8,6
Stu_38f774ea530a07c77f310323fed1047d,10,194.3297573,2,1,12,50,275.6166667,71.9,9,6
Stu_38f774ea530a07c77f310323fed1047d,11,3030.355072,4,3,6,9,2366.866667,1988.533333,8,6
Stu_3995d3285e0cd2004f7934426d3457bc,1,7999.327778,4,2,15,0,1198.3,7335.4,8,12
Stu_39afedcfab2389ae5ae36b1573ba1b2a,2,120.4119919,1,1,8,13,221.7166667,3.616666667,9,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,3,1299.021354,1,1,32,0,49.35,1272.05,8,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,4,48.39246032,1,1,16,5,61.35,2.833333333,10,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,5,57.70916667,1,1,20,0,71.55,9.8,10,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,6,11.59393939,1,1,22,0,21.96666667,1.716666667,8,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,7,317.3010638,2,2,27,2,12731.8,28.46666667,10,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,8,54.79298246,1,1,16,3,47.06666667,17.48333333,8,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,9,30.30641026,1,1,13,0,32.43333333,5.783333333,8,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,10,41.88,1,1,10,3,31.63333333,24.66666667,10,10
Stu_39afedcfab2389ae5ae36b1573ba1b2a,11,24.75666667,1,1,5,0,8.566666667,20.41666667,10,10
Stu_39b5dc1a357dfb749def4976449af07f,1,3313.681009,11,6,103,78,7681.966667,10.75,10,4
Stu_39b5dc1a357dfb749def4976449af07f,2,6322.838571,10,6,65,69,5141.983333,2579.258333,10,4
Stu_39b5dc1a357dfb749def4976449af07f,3,3246.15128,6,5,107,70,5181.2,7880.683333,10,4
Stu_39b5dc1a357dfb749def4976449af07f,4,4051.08503,5,4,39,63,9417.65,106.0333333,10,4
Stu_39b5dc1a357dfb749def4976449af07f,5,2830.462762,8,6,41,29,13044.15,94.3,10,4
Stu_39b5dc1a357dfb749def4976449af07f,6,1719.826525,5,5,51,80,7356.85,48.55,8,4
Stu_39b5dc1a357dfb749def4976449af07f,7,1878.762241,4,4,78,74,9963.033333,65.86666667,10,4
Stu_39b5dc1a357dfb749def4976449af07f,8,2332.306597,2,2,34,39,1527.766667,1311.083333,9,4
Stu_39b5dc1a357dfb749def4976449af07f,9,3469.882039,4,3,31,37,7431.666667,13.61666667,10,4
Stu_39b5dc1a357dfb749def4976449af07f,10,3575.928056,4,4,46,56,16488.11667,58.95,10,4
Stu_39b5dc1a357dfb749def4976449af07f,11,308.4564103,2,2,6,9,4324,97.86666667,10,4
Stu_39dfd396c5220f03cc31b2f314747656,1,4877.746328,4,4,9,19,10884.83333,30.91666667,5,17
Stu_39dfd396c5220f03cc31b2f314747656,6,6366.697917,5,5,16,25,10096.88333,23.8,5,17
Stu_39dfd396c5220f03cc31b2f314747656,7,2633.688889,3,4,19,25,7213.433333,7.433333333,7,17
Stu_39dfd396c5220f03cc31b2f314747656,8,5978.946296,4,5,11,18,11649.56667,658.15,5,17
Stu_39dfd396c5220f03cc31b2f314747656,9,2172.310922,6,4,17,37,7248.4,5.55,7,17
Stu_39dfd396c5220f03cc31b2f314747656,10,369.1606481,2,2,12,3,1837.816667,4.833333333,8,17
Stu_39dfd396c5220f03cc31b2f314747656,11,1762.317593,3,2,7,9,2820.15,1481.666667,6,17
Stu_3a8b7dba6113f648a4e72b3eecea69e3,1,3582.150196,11,8,67,79,10330.3,19.45,10,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,2,4733.792729,11,5,48,74,7477.1,1376.366667,6,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,3,5673.286873,18,9,158,74,12107.58333,10.18333333,5,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,4,4092.815116,10,6,30,63,9577.583333,23.91666667,7,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,5,3820.995767,14,9,35,29,11116.73333,22.53333333,3,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,6,5030.503533,12,7,46,80,9564.483333,38.11666667,7,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,7,1283.450227,7,4,33,74,4778.716667,85.5,8,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,8,4264.777731,8,5,25,39,5834.883333,17.93333333,9,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,9,4544.36913,9,4,22,37,6056.116667,397.1,9,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,10,5762.517653,6,5,23,56,5957.266667,2982.766667,8,10
Stu_3a8b7dba6113f648a4e72b3eecea69e3,11,6236.134954,3,2,5,9,1590.55,5390.55,8,10
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,1,434.0919458,6,2,28,79,1650.2,5.083333333,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,2,131.8829981,2,1,14,74,551.2833333,3.683333333,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,3,332.5513889,3,1,30,74,607.2833333,42.93333333,9,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,4,63.88985261,1,1,9,61,116.2,3.666666667,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,5,1311.709278,4,2,14,29,8495.133333,7.266666667,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,6,53.65685279,2,2,19,79,779.05,2.916666667,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,7,479.3218596,3,3,27,73,423.7,4768.741667,9,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,8,56.91282642,1,1,14,39,102.0666667,6.733333333,9,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,9,26.37873563,1,1,9,37,59.36666667,2.966666667,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,10,30.54910394,1,1,13,55,104.8833333,3.416666667,10,13
Stu_3aaf0cb433d7e611ae0d112b9f4f2b67,11,760.4298611,3,3,7,9,8778.65,56.5,10,13
Stu_3af07383d9832b582bd750293da37459,1,6661.803142,7,5,24,21,11560.83333,9.566666667,9,9
Stu_3af07383d9832b582bd750293da37459,2,1399.04351,2,2,14,16,4448.466667,1.8,10,9
Stu_3af07383d9832b582bd750293da37459,3,4430.016715,6,5,34,40,6372.616667,8.416666667,7,9
Stu_3af07383d9832b582bd750293da37459,4,3332.793535,6,4,15,63,8793.55,1.616666667,8,9
Stu_3af07383d9832b582bd750293da37459,5,3793.092289,4,3,25,15,7513.216667,5.9,8,9
Stu_3af07383d9832b582bd750293da37459,7,201.3646063,2,2,28,63,4423.283333,4.966666667,9,9
Stu_3af07383d9832b582bd750293da37459,8,2215.865303,4,4,22,15,3965.016667,5.483333333,9,9
Stu_3b11e15abb2237e8480fe613b2858544,1,5347.932241,12,6,149,77,5619.358333,3409.541667,7,9
Stu_3b11e15abb2237e8480fe613b2858544,2,5977.264494,10,8,81,74,8769.591667,12174.74167,9,9
Stu_3b11e15abb2237e8480fe613b2858544,3,2415.955029,6,5,93,73,1466.9625,2152.0625,8,9
Stu_3b11e15abb2237e8480fe613b2858544,4,1973.313818,7,6,48,63,304.1833333,4929.716667,8,9
Stu_3b11e15abb2237e8480fe613b2858544,5,4683.022291,9,7,84,29,2043.916667,5342.9125,7,9
Stu_3b11e15abb2237e8480fe613b2858544,6,2474.731166,11,10,74,80,724.1266667,12161.41333,9,9
Stu_3b11e15abb2237e8480fe613b2858544,7,2649.821238,9,7,110,74,4687.438889,6844.761111,8,9
Stu_3b11e15abb2237e8480fe613b2858544,8,2797.713484,11,6,76,39,1812.845833,6964.745833,7,9
Stu_3b11e15abb2237e8480fe613b2858544,9,393.269585,4,2,40,37,281.7625,4292.95,9,9
Stu_3b11e15abb2237e8480fe613b2858544,10,3413.126616,9,6,67,56,2660.12,7979.846667,10,9
Stu_3b11e15abb2237e8480fe613b2858544,11,4581.384776,4,2,22,9,69.47222222,3569.777778,10,9
Stu_3b26928b870bad249c40b9e20aca497d,1,103.0111563,3,2,20,68,183.0333333,3.766666667,9,8
Stu_3b26928b870bad249c40b9e20aca497d,2,112.3254417,2,2,12,51,10354,9.033333333,10,8
Stu_3b26928b870bad249c40b9e20aca497d,3,268.3415446,2,3,34,72,2754.466667,2,8,8
Stu_3b26928b870bad249c40b9e20aca497d,4,831.0636268,1,1,10,63,111.3666667,776.0166667,7,8
Stu_3b26928b870bad249c40b9e20aca497d,5,6027.321429,2,2,12,27,227.9833333,5933.866667,5,8
Stu_3b26928b870bad249c40b9e20aca497d,6,9574.568241,3,2,13,43,1792.616667,8166.883333,10,8
Stu_3b26928b870bad249c40b9e20aca497d,8,17.65708117,1,1,16,34,38.83333333,0.233333333,10,8
Stu_3b26928b870bad249c40b9e20aca497d,9,14.21904762,1,1,9,37,32.78333333,0.35,9,8
Stu_3b26928b870bad249c40b9e20aca497d,10,40.35996441,1,1,10,51,109.9,0.7,9,8
Stu_3b26928b870bad249c40b9e20aca497d,11,3.971527778,1,1,3,7,19.88333333,0.066666667,10,8
Stu_3b5c85ac8cb7725d6d8608119cd50c03,1,2447.707822,4,4,23,79,17025.6,40.71666667,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,2,16235.71859,1,1,4,12,74.53333333,16209.33333,9,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,3,312.8088499,2,1,31,74,557.15,40.75,9,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,4,663.2401925,2,2,10,60,1347.35,2.55,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,5,146.1388021,1,1,11,29,202.7833333,59.23333333,9,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,6,698.6363036,2,2,21,80,977.8,15.56666667,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,7,911.4662526,7,4,33,74,20279.63333,51.96666667,9,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,8,811.642097,2,2,19,39,9150.8,53.86666667,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,9,893.4532164,2,3,11,37,4535.366667,2.583333333,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,10,304.2423457,2,2,11,56,6300.433333,68.78333333,10,9
Stu_3b5c85ac8cb7725d6d8608119cd50c03,11,107.8605128,1,1,3,9,88.4,81.08333333,10,9
Stu_3b74224fb3bed8c9e919ebf16f28b63b,1,7027.32886,11,8,66,69,16321.28333,1.033333333,10,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,2,2348.91601,6,5,29,74,11074.28333,33.16666667,10,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,3,2419.716319,11,6,39,74,16403.81667,551.75,9,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,4,2016.686578,6,5,14,63,5174.1,13.33333333,9,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,5,1334.733333,4,3,16,29,2686.566667,12.25,9,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,6,688.1893939,3,2,27,60,2041.933333,12.61666667,9,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,7,9361.414103,1,1,2,2,269.7333333,9291.683333,6,20
Stu_3b74224fb3bed8c9e919ebf16f28b63b,9,3556.376389,3,3,12,0,7454.566667,1758.55,6,20
Stu_3b74daa87cadd647b43ecfcac0726468,1,6965.707367,6,5,34,78,9768.216667,0.4,8,9
Stu_3b74daa87cadd647b43ecfcac0726468,2,6019.616151,4,4,39,74,4612.025,2.633333333,9,9
Stu_3b74daa87cadd647b43ecfcac0726468,3,2971.843355,3,3,24,32,2913.333333,5029.758333,8,9
Stu_3b74daa87cadd647b43ecfcac0726468,4,1322.24542,2,2,8,54,1717.7,17.61666667,7,9
Stu_3b74daa87cadd647b43ecfcac0726468,5,972.9066038,2,2,30,27,1650.1,17.86666667,7,9
Stu_3b74daa87cadd647b43ecfcac0726468,6,6096.608076,4,4,35,77,10519.01667,0.183333333,9,9
Stu_3b74daa87cadd647b43ecfcac0726468,7,1727.369171,5,4,39,74,4432.616667,1.95,9,9
Stu_3b74daa87cadd647b43ecfcac0726468,8,1212.662255,6,3,28,39,10476.86667,3.566666667,7,9
Stu_3b74daa87cadd647b43ecfcac0726468,9,5235.418509,6,5,16,37,13451.7,16.21666667,9,9
Stu_3b74daa87cadd647b43ecfcac0726468,10,2042.947523,4,3,14,56,2775.283333,326.1833333,9,9
Stu_3b74daa87cadd647b43ecfcac0726468,11,1553.644749,4,2,6,9,8954.366667,1347.15,10,9
Stu_3c3499469ab5d12f14ae803fe933509f,1,1551.72891,6,3,38,42,2048.441667,678.3416667,10,20
Stu_3c3499469ab5d12f14ae803fe933509f,2,5575.44841,9,7,62,44,7461.175,11317.225,10,20
Stu_3c3499469ab5d12f14ae803fe933509f,3,1116.408916,5,4,152,38,3761.066667,2.566666667,9,20
Stu_3c3499469ab5d12f14ae803fe933509f,4,570.6175777,3,2,42,54,797,31.425,9,20
Stu_3c3499469ab5d12f14ae803fe933509f,5,421.5355882,4,2,31,18,1481.016667,1.85,9,20
Stu_3c3499469ab5d12f14ae803fe933509f,6,5.766666667,1,1,10,0,8.75,4.2,10,20
Stu_3c3499469ab5d12f14ae803fe933509f,7,801.4616129,5,4,50,63,1462.975,15266.225,10,20
Stu_3c3499469ab5d12f14ae803fe933509f,8,1487.146667,3,3,15,3,318.05,20610.3,9,20
Stu_3c3499469ab5d12f14ae803fe933509f,9,10218.87,9,5,37,18,6205.55,5078.466667,10,20
Stu_3c3499469ab5d12f14ae803fe933509f,10,3016.622549,2,2,4,3,25.31666667,10388.34167,10,20
Stu_3cacf239e742998ddba3fd485f2eb247,1,287.465331,2,2,19,52,679.6333333,3.433333333,9,9
Stu_3cacf239e742998ddba3fd485f2eb247,2,37.15689891,1,1,16,36,79.83333333,3.283333333,8,9
Stu_3cacf239e742998ddba3fd485f2eb247,3,10.64666667,1,1,35,0,19.95,2.183333333,8,9
Stu_3cacf239e742998ddba3fd485f2eb247,4,106.6277344,1,1,9,54,163.1166667,12.66666667,8,9
Stu_3cacf239e742998ddba3fd485f2eb247,5,1388.963801,7,3,30,26,2956.383333,2.733333333,10,9
Stu_3cacf239e742998ddba3fd485f2eb247,6,224.8546701,2,2,20,74,870.95,12.56666667,10,9
Stu_3cacf239e742998ddba3fd485f2eb247,7,498.0858357,2,2,34,53,854.55,0.35,7,9
Stu_3cacf239e742998ddba3fd485f2eb247,8,62.25872274,1,1,16,16,104.5,2.266666667,8,9
Stu_3cacf239e742998ddba3fd485f2eb247,9,386.9843352,4,2,11,37,1415.516667,10.06666667,10,9
Stu_3cacf239e742998ddba3fd485f2eb247,10,64.83119266,1,1,12,16,112.0333333,0.25,7,9
Stu_3cacf239e742998ddba3fd485f2eb247,11,1576.737576,3,3,5,7,2104.483333,200.8,10,9
Stu_3cc236b44c37537c90c4c9ac124cd648,1,769.8179293,5,4,44,79,6120.333333,12.38333333,4,9
Stu_3cc236b44c37537c90c4c9ac124cd648,2,1217.794502,2,2,18,74,3250.133333,1161.433333,9,9
Stu_3cc236b44c37537c90c4c9ac124cd648,3,111.8370403,3,3,30,74,8528.716667,12.2,5,9
Stu_3cc236b44c37537c90c4c9ac124cd648,4,1518.950142,2,2,12,63,1532.616667,1441.933333,5,9
Stu_3cc236b44c37537c90c4c9ac124cd648,5,3689.88079,3,3,12,29,4441.566667,2951.016667,6,9
Stu_3cc236b44c37537c90c4c9ac124cd648,6,85.6489603,3,3,28,76,7083.75,9.15,9,9
Stu_3cc236b44c37537c90c4c9ac124cd648,7,52.45681947,1,1,46,74,179.65,2.1,8,9
Stu_3cc236b44c37537c90c4c9ac124cd648,8,108.8557494,2,2,16,39,1771.583333,12.93333333,9,9
Stu_3cc236b44c37537c90c4c9ac124cd648,9,59.90495495,2,1,29,37,390.95,0.983333333,9,9
Stu_3cc236b44c37537c90c4c9ac124cd648,10,109.283615,1,1,24,56,176.9333333,1.7,8,9
Stu_3cc236b44c37537c90c4c9ac124cd648,11,2879.516085,2,2,6,9,2972.983333,13.75,10,9
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,1,8930.179358,3,3,19,78,4265.15,6434.466667,10,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,2,1208.027576,2,2,13,74,3625.65,402.1,9,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,3,90.12361111,1,1,28,72,221.1,14.51666667,7,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,4,9627.757977,1,1,9,63,21.58333333,9616.75,8,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,5,6052.410833,1,1,11,29,21.46666667,6042.3,10,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,6,8377.012955,3,3,52,73,11186.41667,0.383333333,10,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,7,3151.927144,2,2,45,74,3295.35,2.216666667,9,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,8,26.52873357,1,1,59,39,39.38333333,2.366666667,10,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,9,4543.098833,1,1,9,37,14.31666667,4537.333333,10,12
Stu_3ce7d97d2cfeb26c11556fa6961a9e4b,10,5712.111465,1,1,10,54,23.73333333,5701.433333,8,12
Stu_3d01f1456182da24ceca14e49f7fcef0,1,2921.525,2,2,6,0,5818.166667,11.65,4,9
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,1,44.9833749,1,1,19,76,81.61666667,1.516666667,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,2,8455.723668,8,5,42,74,16005.68333,3.9,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,3,1977.43051,4,3,35,70,3197.633333,55.75,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,4,616.7682995,2,2,10,62,1302.633333,6.9,8,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,5,2805.877169,4,3,30,29,4039.916667,123.8333333,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,6,171.4851852,1,1,24,80,251.3,52.53333333,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,7,636.340775,3,2,29,74,1443.733333,91.35,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,8,1423.854818,2,2,16,39,1845.216667,1284.016667,9,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,9,3682.142391,3,2,19,37,1607.9,2841.633333,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,10,1791.289464,3,3,14,56,3027.583333,70.5,10,13
Stu_3d82da0a7ea31b9f77f2b77824fd36d3,11,872.4299479,1,1,3,9,31.73333333,859.3833333,10,13
Stu_3d99ec707907054e18971274fbb0ee0a,1,4081.13068,16,5,80,68,5788.85,776.1,10,16
Stu_3d99ec707907054e18971274fbb0ee0a,2,3589.013889,8,7,24,0,20510.18333,5.05,10,16
Stu_3d99ec707907054e18971274fbb0ee0a,3,4368.941333,3,3,25,0,9552.95,2.333333333,7,16
Stu_3d99ec707907054e18971274fbb0ee0a,4,146.9240741,1,1,9,0,215.7333333,55.68333333,9,16
Stu_3d99ec707907054e18971274fbb0ee0a,5,212.1974359,3,2,13,0,967.9666667,4.333333333,7,16
Stu_3d99ec707907054e18971274fbb0ee0a,6,85.68,1,2,20,0,181.7833333,14.41666667,10,16
Stu_3d99ec707907054e18971274fbb0ee0a,7,3555.262037,7,5,55,28,7879.1,55.4,10,16
Stu_3d99ec707907054e18971274fbb0ee0a,8,975.4847826,3,3,23,0,1643.566667,84.08333333,8,16
Stu_3d99ec707907054e18971274fbb0ee0a,9,1118.788889,4,4,15,0,3165.5,14.81666667,8,16
Stu_3d99ec707907054e18971274fbb0ee0a,10,1260.546131,3,3,21,18,3881.683333,48.63333333,10,16
Stu_3d99ec707907054e18971274fbb0ee0a,11,3416.6625,2,1,4,0,233.0333333,3341.4,9,16
Stu_3df861ee4044696a875fc85d51ec7b97,1,1081.874938,2,1,21,79,1400.433333,5.5,9,14
Stu_3df861ee4044696a875fc85d51ec7b97,2,313.815824,3,2,17,74,1416.816667,1.233333333,10,14
Stu_3df861ee4044696a875fc85d51ec7b97,3,792.7972391,5,3,46,74,8697.25,4.233333333,9,14
Stu_3df861ee4044696a875fc85d51ec7b97,4,417.2581111,3,2,12,63,706.0166667,55.15,10,14
Stu_3df861ee4044696a875fc85d51ec7b97,5,1362.118921,4,3,14,29,3382.066667,4.683333333,7,14
Stu_3df861ee4044696a875fc85d51ec7b97,6,630.3882605,3,1,20,80,1292.6,4.433333333,10,14
Stu_3df861ee4044696a875fc85d51ec7b97,7,637.0607345,2,2,26,74,1432.966667,2.166666667,8,14
Stu_3df861ee4044696a875fc85d51ec7b97,8,832.3711324,2,1,16,39,1196.233333,89.88333333,10,14
Stu_3df861ee4044696a875fc85d51ec7b97,9,913.4546139,2,2,10,37,1543.8,1.916666667,9,14
