"ds_anon_user_id","module","meantimeToQuiz","nsessions","ndays","npages","nactivities","timeInModule","endToQuiz","meanSessionDiff","quizGrade","pretestGrade","examGrade","Nwords","Nactivities","Npages","crammers"
"Stu_d6666ff75697760df1a8d70e1c1676d1",3,50.8366666666667,1,1,5,0,18.9666666666667,39.95,436164.333333333,8,8,29,12785,74,26,"Crammer"
"Stu_d6666ff75697760df1a8d70e1c1676d1",10,959.622222222222,1,1,3,0,13.8666666666667,952.083333333333,1736768,7,8,29,14635,56,18,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",2,43.65,1,1,3,0,1.33333333333333,43.05,87185,9,11,16,9546,74,25,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",3,50.0265091863517,1,1,28,16,77.05,8.68333333333333,841779,9,11,16,12785,74,26,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",4,4630.46754385965,2,2,8,25,8494.38333333333,6.2,291587.5,7,11,16,9638,63,3,"Non-Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",5,1323.54740437158,2,2,9,14,2749.81666666667,41.2666666666667,408766.5,7,11,16,14163,29,18,"Non-Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",6,25.9971428571429,1,1,13,12,62.3333333333333,4,606847.5,9,11,16,17373,80,20,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",7,2883.03333333333,1,1,1,0,0,2883.03333333333,208459.5,5,11,16,15293,74,10,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",8,36.5739247311828,1,1,19,8,56.3,3.15,99735,9,11,16,11582,39,10,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",9,48.5271186440678,1,1,10,11,90.7833333333333,1.38333333333333,257345,6,11,16,12430,37,14,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",10,68.5884514435696,1,1,29,13,136.466666666667,0.55,66136,6,11,16,14635,56,18,"Crammer"
"Stu_d697a5ba64e8c67cc9e20d5b50a78a51",11,22.3491869918699,1,1,4,4,22.3333333333333,11.8666666666667,1217089,9,11,16,3043,9,2,"Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",1,985.587682926829,4,2,22,79,1822.48333333333,4.4,36329.3333333333,10,16,33,18754,79,27,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",2,459.932954545455,4,2,21,74,1233.13333333333,0.833333333333333,360299.2,10,16,33,9546,74,25,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",3,377.3786,3,2,49,74,1079.1,0.9,36479.5,9,16,33,12785,74,26,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",4,464.227111111111,3,2,11,63,806.1,6.8,173404,10,16,33,9638,63,3,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",5,517.830516431925,4,2,20,29,1481,1.68333333333333,137799.4,10,16,33,14163,29,18,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",6,510.31675,4,2,21,80,1399.48333333333,3.78333333333333,148707.428571429,8,16,33,17373,80,20,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",7,443.558872651357,5,2,32,74,1381.16666666667,5.2,114642,10,16,33,15293,74,10,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",8,226.988333333333,2,2,21,39,1049.25,6.45,272430.5,10,16,33,11582,39,10,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",9,188.13938172043,3,2,9,25,935.483333333333,10.2833333333333,15651.6,9,16,33,12430,37,14,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",10,502.754669030733,4,2,14,56,1546.96666666667,3.48333333333333,16279.2,10,16,33,14635,56,18,"Non-Crammer"
"Stu_d77ac27f24e0477c5de6e0d3b12c7b39",11,448.729100529101,1,1,3,9,112.566666666667,413.35,403044,10,16,33,3043,9,2,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",1,38.9790404040404,1,1,4,16,79.35,6.56666666666667,168823.888888889,10,8,26,18754,79,27,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",2,28.987037037037,1,1,9,30,67,2.43333333333333,183983.25,9,8,26,9546,74,25,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",4,5217.33360042735,3,3,19,63,7968.83333333333,6.16666666666667,53014.2222222222,9,8,26,9638,63,3,"Non-Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",5,45.6615277777778,1,1,15,15,97.5833333333333,4.3,772.5,8,8,26,14163,29,18,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",6,55.5499099099099,1,1,14,33,115.183333333333,4.26666666666667,92928.4,7,8,26,17373,80,20,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",7,1702.69884696017,7,4,39,73,4245.98333333333,7.11666666666667,142184.545454545,9,8,26,15293,74,10,"Non-Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",8,5102.60264367816,2,2,24,27,7189.23333333333,4342.61666666667,262465,8,8,26,11582,39,10,"Non-Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",9,7088.96589595376,2,1,10,37,218.766666666667,6985.1,2119969.33333333,9,8,26,12430,37,14,"Non-Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",10,155.258653846154,1,1,12,52,320.4,7.23333333333333,43,9,8,26,14635,56,18,"Crammer"
"Stu_d7827dc3543bc3eb5bcc4c40eff6f9ec",11,12843.6464102564,1,1,3,9,65.9,12824.2166666667,188671,8,8,26,3043,9,2,"Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",1,7394.5921534937,11,6,35,51,10335.35,283.75,51703.6,4,8,23,18754,79,27,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",2,1562.63388888889,7,4,36,72,8727.83333333333,7.75,65365.625,10,8,23,9546,74,25,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",3,1117.46779279279,6,4,73,48,4305.49166666667,811.908333333333,73832.7142857143,6,8,23,12785,74,26,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",4,2063.75932765152,7,6,21,63,4947.475,5760.26666666667,85427,6,8,23,9638,63,3,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",5,5694.06415770609,11,9,36,21,17404.2666666667,0.35,70908.875,8,8,23,14163,29,18,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",6,2509.29395886889,5,4,27,73,5684.3,0.05,183858.666666667,10,8,23,17373,80,20,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",7,8820.35491741742,16,11,83,56,8678.75833333333,90.1,67190.4347826087,10,8,23,15293,74,10,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",8,7202.15119047619,1,1,14,0,13.55,7196.43333333333,275.333333333333,9,8,23,11582,39,10,"Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",9,6209.14225146199,5,3,16,22,1372.70833333333,4405.175,97706.8571428571,8,8,23,12430,37,14,"Non-Crammer"
"Stu_d7ac17344320dd662bd4a603de5d3f81",10,100.14246031746,2,2,21,10,25.9833333333333,2933.71666666667,1261,7,8,23,14635,56,18,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",1,2760.4548463357,3,3,20,53,3206.08333333333,0.583333333333333,228534.625,10,10,30,18754,79,27,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",2,5635.92776255708,4,3,17,70,11395.85,7.2,170634.25,9,10,30,9546,74,25,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",3,6589.41875,4,4,25,34,14500.2666666667,6.45,191110.666666667,7,10,30,12785,74,26,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",4,975.440964590965,2,2,9,57,1433.75,7.85,138536.666666667,9,10,30,9638,63,3,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",6,3.70166666666667,1,1,5,1,12.9333333333333,0.3,92574.75,9,10,30,17373,80,20,"Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",7,126.698801742919,1,1,25,67,194.166666666667,4.53333333333333,259667.5,9,10,30,15293,74,10,"Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",8,36.5899014778325,1,1,14,35,73.1,3.43333333333333,291492,9,10,30,11582,39,10,"Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",9,670.817316017316,2,2,11,29,1468.68333333333,0.75,219153.5,9,10,30,12430,37,14,"Non-Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",10,24.3562078272605,1,1,10,39,44.05,3.71666666666667,218852,8,10,30,14635,56,18,"Crammer"
"Stu_d7fb00ac08ac1399403b7269285cb84a",11,237.382575757576,1,1,3,9,19.4166666666667,227.95,420384,10,10,30,3043,9,2,"Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",1,3841.47184782609,11,5,36,78,9618.7,12.1666666666667,47617.6666666667,8,7,29,18754,79,27,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",2,2746.62798672566,8,4,45,74,2753.40833333333,1214.89166666667,29818.9090909091,7,7,29,9546,74,25,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",5,5399.64692832764,15,7,65,29,3750.4,15019.9,40618.0526315789,7,7,29,14163,29,18,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",3,5128.43884892086,8,6,41,74,9437.6,118.866666666667,65506.8888888889,6,7,29,12785,74,26,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",4,2471.13105081826,7,5,33,63,3353.04166666667,785.408333333333,49876.6666666667,9,7,29,9638,63,3,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",6,4020.36286962366,10,6,67,80,10627.6333333333,23.75,51204.5,8,7,29,17373,80,20,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",7,3181.04409845789,10,4,54,74,4266.78333333333,208.283333333333,42825,8,7,29,15293,74,10,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",8,2048.65207496653,8,6,34,39,3404.88333333333,5659.9,83502.8888888889,9,7,29,11582,39,10,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",9,4113.1001610306,5,3,15,37,9078.51666666667,197,134579.181818182,7,7,29,12430,37,14,"Non-Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",10,5888.9,1,1,1,0,0,5888.9,580,8,7,29,14635,56,18,"Crammer"
"Stu_d835efd76cf1fc548b0e4ec57c556155",11,1475.0514957265,2,1,7,9,291.683333333333,1276.23333333333,5577,10,7,29,3043,9,2,"Non-Crammer"
"Stu_d8a54a9a84c7f67c77f251c1cf8a47d2",1,6802.225,2,1,2,0,82.45,6761,4947,9,18,23,18754,79,27,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",1,3787.90206971678,11,6,48,79,10401.3666666667,4.45,57753.8666666667,10,19,29,18754,79,27,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",2,1446.60280569514,8,6,27,74,10381.9666666667,0.966666666666667,108901.5,9,19,29,9546,74,25,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",3,3314.17964655698,6,5,50,74,7401.06666666667,0.0833333333333333,124245.428571429,8,19,29,12785,74,26,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",4,3904.41401869159,4,4,13,63,8602.8,8.45,115096.666666667,8,19,29,9638,63,3,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",5,2807.16711711712,5,4,29,5,10851.4,2.73333333333333,133583.25,9,19,29,14163,29,18,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",6,20.9125,2,1,20,0,25.3166666666667,2.675,103617.4,10,19,29,17373,80,20,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",7,416.320675105485,4,4,37,55,1373.73333333333,5699,32349.4,9,19,29,15293,74,10,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",8,360.283333333333,2,2,17,31,1232.73333333333,1.28333333333333,212885.5,10,19,29,11582,39,10,"Non-Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",9,24.3083333333333,1,1,6,0,22.2166666666667,14.7666666666667,604265,8,19,29,12430,37,14,"Crammer"
"Stu_d94f7553d10c6cc970a549da8f928940",11,48.8166666666667,1,1,3,0,5.48333333333333,46.8,1291482,10,19,29,3043,9,2,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",1,5711.8298245614,9,5,44,53,11440.65,2.21666666666667,152048.076923077,10,17,35,18754,79,27,"Non-Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",2,44.0875850340136,1,1,17,17,182.316666666667,3.36666666666667,479156.8,10,17,35,9546,74,25,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",3,104.31216828479,1,2,33,74,226,1.36666666666667,18047.1818181818,10,17,35,12785,74,26,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",4,92.022263681592,3,3,14,57,2831.51666666667,0.25,75550.875,9,17,35,9638,63,3,"Non-Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",5,101.733881578947,2,1,15,20,301.033333333333,6.73333333333333,61152.5,10,17,35,14163,29,18,"Non-Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",6,37.3536458333333,1,1,16,27,84.9833333333333,0.316666666666667,55293.6,10,17,35,17373,80,20,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",7,1212.58131067961,3,2,35,24,1556.55,2.18333333333333,92126.8888888889,8,17,35,15293,74,10,"Non-Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",8,121.721765601218,1,1,16,39,237.733333333333,17.3333333333333,81196.6,9,17,35,11582,39,10,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",9,2425.91245421245,3,3,14,37,8479.71666666667,27.75,169463,9,17,35,12430,37,14,"Non-Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",10,107.722480620155,1,2,10,53,244.583333333333,9.83333333333333,10929,9,17,35,14635,56,18,"Crammer"
"Stu_d969b88ec49bb3f05930b5c6f8263fc7",11,514.546428571429,2,2,4,9,555.916666666667,0.15,227648,8,17,35,3043,9,2,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",1,6786.10395377129,4,3,30,46,7734.86666666667,1.21666666666667,272337.666666667,9,3,28,18754,79,27,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",2,6092.82799145299,8,6,25,56,13478.9833333333,1348.86666666667,110172.181818182,9,3,28,9546,74,25,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",3,6737.07364066194,3,3,28,16,1663.44166666667,5941.225,87592,10,3,28,12785,74,26,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",6,1862.05068493151,4,3,23,13,4933.69166666667,17188.825,280595.25,10,3,28,17373,80,20,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",4,81.0102739726027,1,1,9,14,104.033333333333,21.45,602648,10,3,28,9638,63,3,"Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",5,422.898076923077,3,2,13,5,1075.71666666667,97.6,163641.25,8,3,28,14163,29,18,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",7,1886.96701030928,4,4,29,10,6691.58333333333,19.2,130474.5,8,3,28,15293,74,10,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",8,268.46164021164,3,2,17,10,1773.25,47.2166666666667,212720.666666667,9,3,28,11582,39,10,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",9,5525.37479674797,4,4,13,8,9917.28333333333,43.3333333333333,163166.25,10,3,28,12430,37,14,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",10,281.216666666667,2,1,11,0,318.516666666667,64.4166666666667,314367.5,10,3,28,14635,56,18,"Non-Crammer"
"Stu_d9b817cb12466f54942c1b5c05e07eb7",11,173.305555555556,1,1,3,0,15.5833333333333,166.133333333333,529182,10,3,28,3043,9,2,"Crammer"
"Stu_d9f43bb5f226a2766baf8117efef1abc",1,28.1175824175824,1,1,11,15,38.1333333333333,2.16666666666667,2770808,9,8,35,18754,79,27,"Crammer"
"Stu_d9f43bb5f226a2766baf8117efef1abc",10,25.2189393939394,1,1,10,4,25.15,10.15,2639212,9,8,35,14635,56,18,"Crammer"
"Stu_da18631393426e3f9d58148fdef67dc7",1,6460.60204545455,4,4,26,43,8737.83333333333,7.68333333333333,190952,10,19,35,18754,79,27,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",1,1536.38298936836,30,3,252,41,1531.56666666667,913.108333333333,14477.2424242424,9,NA,12,18754,79,27,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",2,2493.86658786446,20,5,134,47,2019.8,8889.25,21085.6216216216,7,NA,12,9546,74,25,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",3,1764.98542635659,20,6,169,29,1705.6,10809.2111111111,22750.5238095238,7,NA,12,12785,74,26,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",4,470.425187969925,18,3,84,54,10051.2333333333,15.4833333333333,9075.04347826087,6,NA,12,9638,63,3,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",6,1111.15718085106,12,4,75,15,630.216666666667,8375.65,24664,8,NA,12,17373,80,20,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",5,2089.47696078431,16,4,136,12,1999.34166666667,468.25,26074.5357142857,6,NA,12,14163,29,18,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",7,1655.03918350168,17,4,127,26,4633.23333333333,7.43333333333333,18615.6756756757,8,NA,12,15293,74,10,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",8,542.465963203463,11,3,59,38,2004.58333333333,19.15,37584.25,7,NA,12,11582,39,10,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",9,512.737317073171,19,4,63,30,4371.95,9.5,14609.347826087,8,NA,12,12430,37,14,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",10,322.379035639413,13,2,44,14,774.716666666667,78.9666666666667,10825.9333333333,10,NA,12,14635,56,18,"Non-Crammer"
"Stu_daeb8b1766513d519e4668d43abfe5d6",11,440.437543859649,5,2,21,9,556.583333333333,342.2,519252.375,10,NA,12,3043,9,2,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",1,1111.96896551724,7,3,38,79,2899.3,8,56964.5,10,6,23,18754,79,27,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",2,5760.20477430556,6,5,38,74,6287,2262.76666666667,58721.25,10,6,23,9546,74,25,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",3,5162.20496732026,9,6,60,74,9589.3,27.8166666666667,65520.3636363636,8,6,23,12785,74,26,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",4,4329.90857449089,3,3,21,63,2648.38333333333,2925.98333333333,56271,8,6,23,9638,63,3,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",5,5140.91514423077,6,5,29,29,7306.93333333333,1633.91666666667,145211,8,6,23,14163,29,18,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",6,4575.16941221964,9,6,42,80,7081.36666666667,5.63333333333333,42536.4,9,6,23,17373,80,20,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",7,2305.18765560166,4,3,37,74,8513.58333333333,4.88333333333333,86455.4285714286,10,6,23,15293,74,10,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",8,6121.40214814815,4,4,32,39,7109.25,6.43333333333333,106305.75,8,6,23,11582,39,10,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",9,3873.50842013889,5,5,18,37,8584.25,4.4,131177,8,6,23,12430,37,14,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",10,2466.29369988545,7,2,28,56,4599.71666666667,4.9,39281.8571428571,10,6,23,14635,56,18,"Non-Crammer"
"Stu_dc19fcdc6c8360df6da0ce6a7a54d719",11,7011.34351851852,4,3,9,9,9934.08333333333,4.33333333333333,112604.5,9,6,23,3043,9,2,"Non-Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",1,1701.41381578947,5,3,54,20,7992.15,2.46666666666667,226056.857142857,10,8,18,18754,79,27,"Non-Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",4,814.066666666667,1,1,1,0,0,814.066666666667,1210477,9,8,18,9638,63,3,"Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",5,978.716666666667,1,1,1,0,0,978.716666666667,382401,9,8,18,14163,29,18,"Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",8,14.1101851851852,1,1,18,0,19.3333333333333,3.05,2038220,9,8,18,11582,39,10,"Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",10,2284.68209876543,1,1,8,2,12.9333333333333,2275.58333333333,31,10,8,18,14635,56,18,"Crammer"
"Stu_dc1ee1d048c94e5502fe451574efc571",11,104.206666666667,1,1,5,0,96.6,27.15,432759,9,8,18,3043,9,2,"Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",1,1855.68088888889,3,3,18,30,5132.41666666667,3434.38333333333,174861.333333333,9,20,33,18754,79,27,"Non-Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",11,30931.1642857143,2,2,7,0,14.4,53460.8333333333,857,10,20,33,3043,9,2,"Non-Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",3,14881.9446078431,1,1,15,3,10.65,14878.8833333333,58,9,20,33,12785,74,26,"Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",6,1622.91666666667,1,1,1,0,0,1622.91666666667,119412.333333333,9,20,33,17373,80,20,"Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",9,2432.6,1,1,1,0,0,2432.6,1999159,10,20,33,12430,37,14,"Crammer"
"Stu_dc8b50999bc3ccdee8b963cc626866a8",10,2337.03547008547,4,3,10,4,2475.925,973.25,70402.8,10,20,33,14635,56,18,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",1,6552.34645030426,8,7,65,72,4857.425,4482.58333333333,112363.5,10,3,10,18754,79,27,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",2,4483.75208717004,4,3,45,74,2972.96666666667,7005.7,61207.75,9,3,10,9546,74,25,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",3,8828.74595645412,9,8,103,73,3891.64444444444,6726.86666666667,105654.111111111,9,3,10,12785,74,26,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",4,4455.99166666667,3,3,29,63,105.45,6690.75555555556,143301.666666667,8,3,10,9638,63,3,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",5,2224.46532887402,4,4,27,28,503.266666666667,6762.23888888889,44656,10,3,10,14163,29,18,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",6,8457.98048245614,4,4,47,80,983.438888888889,5279.54444444444,117731.6,10,3,10,17373,80,20,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",7,11492.6275862069,7,5,56,74,616.995833333333,10162.4708333333,75062,8,3,10,15293,74,10,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",8,16171.1369292237,4,3,29,39,2980.83333333333,11395.0416666667,88592.75,7,3,10,11582,39,10,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",9,20315.6992125984,5,4,23,37,30485.8,88.9,382733.4,10,3,10,12430,37,14,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",10,4225.46109735974,5,4,26,56,2107.975,1541.43333333333,117712,8,3,10,14635,56,18,"Non-Crammer"
"Stu_dcf442b795887169c6042eade188761b",11,2887.33644688645,2,2,6,9,22.55,1568.96666666667,3249,8,3,10,3043,9,2,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",1,3166.70843045843,8,6,30,79,6820.2,12.4333333333333,129434.285714286,9,14,29,18754,79,27,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",2,2662.36643897996,5,5,16,74,6896.43333333333,161.183333333333,103127,9,14,29,9546,74,25,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",3,1016.81650390625,4,3,33,74,3033.86666666667,2.38333333333333,134953,9,14,29,12785,74,26,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",4,150.834323432343,2,1,10,63,329.616666666667,2.63333333333333,342711.5,8,14,29,9638,63,3,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",5,787.924707602339,3,2,15,29,1435.68333333333,131.45,167557.333333333,8,14,29,14163,29,18,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",6,1064.64455555556,2,2,13,65,2962.5,5.73333333333333,75161.8333333333,9,14,29,17373,80,20,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",7,927.508400267738,4,3,27,74,2976.73333333333,4.61666666666667,43410,7,14,29,15293,74,10,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",8,1390.72354740061,1,1,15,39,157.166666666667,1333.48333333333,17,9,14,29,11582,39,10,"Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",9,1357.511942959,1,1,10,37,114.133333333333,1323.56666666667,606117,9,14,29,12430,37,14,"Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",10,759.751199040767,2,2,14,56,1470.16666666667,2.21666666666667,310584.333333333,9,14,29,14635,56,18,"Non-Crammer"
"Stu_dd71b7f0bf757f0c3f16b22a40832725",11,1585.84671717172,2,2,4,9,1064.63333333333,1403.33333333333,31667,10,14,29,3043,9,2,"Non-Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",1,51.5550161812298,1,1,14,18,91.5333333333333,13.4166666666667,69313.6666666667,5,11,18,18754,79,27,"Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",2,7804.04674603175,3,2,50,31,4293.06666666667,7210.11666666667,13902.6666666667,8,11,18,9546,74,25,"Non-Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",3,52792.5703846154,10,4,116,68,1660.56666666667,34339.9583333333,51785.3,8,11,18,12785,74,26,"Non-Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",4,57890.2039893617,5,6,32,40,3722.26666666667,45265.1,191015.2,4,11,18,9638,63,3,"Non-Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",5,36548.5557936508,7,5,64,26,2332.48333333333,37725.9,112075.714285714,3,11,18,14163,29,18,"Non-Crammer"
"Stu_de8ab16c5cd9cc09683c0223d8aaa514",6,34492.2898809524,7,5,34,9,5449.22222222222,30916.95,173374.285714286,3,11,18,17373,80,20,"Non-Crammer"
